"order_id","lab_number","base_lab_id","fribble_set","complexity_polarity","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_shuffle_group","time_order_index","location_seed","file_name"
66,5,3,"set_1","normal","base_rev","base",1,"fractal_first",0,1,1,300661,"order_066.csv"
67,5,3,"set_1","normal","base_rev","base",1,"fribble_first",1,1,1,300671,"order_067.csv"
68,5,3,"set_1","normal","base_rev","base",1,"fractal_first",1,1,1,300681,"order_068.csv"
69,5,3,"set_1","normal","base_rev","base",1,"fribble_first",0,2,1,300692,"order_069.csv"
70,5,3,"set_1","normal","base_rev","base",1,"fractal_first",0,2,1,300702,"order_070.csv"
71,5,3,"set_1","normal","base_rev","base",1,"fribble_first",1,2,1,300712,"order_071.csv"
72,5,3,"set_1","normal","base_rev","base",1,"fractal_first",1,2,1,300722,"order_072.csv"
73,5,3,"set_1","normal","base_rev","base",1,"fribble_first",0,1,2,300731,"order_073.csv"
74,5,3,"set_1","normal","base_rev","base",1,"fractal_first",0,1,2,300741,"order_074.csv"
75,5,3,"set_1","normal","base_rev","base",1,"fribble_first",1,1,2,300751,"order_075.csv"
76,5,3,"set_1","normal","base_rev","base",1,"fractal_first",1,1,2,300761,"order_076.csv"
77,5,3,"set_1","normal","base_rev","base",1,"fribble_first",0,2,2,300772,"order_077.csv"
78,5,3,"set_1","normal","base_rev","base",1,"fractal_first",0,2,2,300782,"order_078.csv"
79,5,3,"set_1","normal","base_rev","base",1,"fribble_first",1,2,2,300792,"order_079.csv"
80,5,3,"set_1","normal","base_rev","base",1,"fractal_first",1,2,2,300802,"order_080.csv"
81,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",0,1,1,300811,"order_081.csv"
82,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",0,1,1,300821,"order_082.csv"
83,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",1,1,1,300831,"order_083.csv"
84,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",1,1,1,300841,"order_084.csv"
85,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",0,2,1,300852,"order_085.csv"
86,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",0,2,1,300862,"order_086.csv"
87,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",1,2,1,300872,"order_087.csv"
88,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",1,2,1,300882,"order_088.csv"
89,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",0,1,2,300891,"order_089.csv"
90,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",0,1,2,300901,"order_090.csv"
91,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",1,1,2,300911,"order_091.csv"
92,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",1,1,2,300921,"order_092.csv"
93,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",0,2,2,300932,"order_093.csv"
94,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",0,2,2,300942,"order_094.csv"
95,6,3,"set_1","inverse","base_rev","base",1,"fribble_first",1,2,2,300952,"order_095.csv"
96,6,3,"set_1","inverse","base_rev","base",1,"fractal_first",1,2,2,300962,"order_096.csv"
97,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,1,1,400971,"order_097.csv"
98,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,1,1,400981,"order_098.csv"
99,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,1,1,400991,"order_099.csv"
100,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,1,1,401001,"order_100.csv"
101,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,2,1,401012,"order_101.csv"
102,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,2,1,401022,"order_102.csv"
103,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,2,1,401032,"order_103.csv"
104,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,2,1,401042,"order_104.csv"
105,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,1,2,401051,"order_105.csv"
106,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,1,2,401061,"order_106.csv"
107,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,1,2,401071,"order_107.csv"
108,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,1,2,401081,"order_108.csv"
109,7,4,"set_2","normal","base_rev","base",1,"fribble_first",0,2,2,401092,"order_109.csv"
110,7,4,"set_2","normal","base_rev","base",1,"fractal_first",0,2,2,401102,"order_110.csv"
111,7,4,"set_2","normal","base_rev","base",1,"fribble_first",1,2,2,401112,"order_111.csv"
112,7,4,"set_2","normal","base_rev","base",1,"fractal_first",1,2,2,401122,"order_112.csv"
113,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",0,1,1,401131,"order_113.csv"
114,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",0,1,1,401141,"order_114.csv"
115,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",1,1,1,401151,"order_115.csv"
116,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",1,1,1,401161,"order_116.csv"
117,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",0,2,1,401172,"order_117.csv"
118,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",0,2,1,401182,"order_118.csv"
119,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",1,2,1,401192,"order_119.csv"
120,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",1,2,1,401202,"order_120.csv"
121,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",0,1,2,401211,"order_121.csv"
122,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",0,1,2,401221,"order_122.csv"
123,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",1,1,2,401231,"order_123.csv"
124,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",1,1,2,401241,"order_124.csv"
125,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",0,2,2,401252,"order_125.csv"
126,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",0,2,2,401262,"order_126.csv"
127,8,4,"set_2","inverse","base_rev","base",1,"fribble_first",1,2,2,401272,"order_127.csv"
128,8,4,"set_2","inverse","base_rev","base",1,"fractal_first",1,2,2,401282,"order_128.csv"
129,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,1,1,501291,"order_129.csv"
130,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,1,1,501301,"order_130.csv"
131,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,1,1,501311,"order_131.csv"
132,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,1,1,501321,"order_132.csv"
133,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,2,1,501332,"order_133.csv"
134,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,2,1,501342,"order_134.csv"
135,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,2,1,501352,"order_135.csv"
136,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,2,1,501362,"order_136.csv"
137,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,1,2,501371,"order_137.csv"
138,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,1,2,501381,"order_138.csv"
139,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,1,2,501391,"order_139.csv"
140,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,1,2,501401,"order_140.csv"
141,9,5,"set_1","normal","base_block","rev",1,"fribble_first",0,2,2,501412,"order_141.csv"
142,9,5,"set_1","normal","base_block","rev",1,"fractal_first",0,2,2,501422,"order_142.csv"
143,9,5,"set_1","normal","base_block","rev",1,"fribble_first",1,2,2,501432,"order_143.csv"
144,9,5,"set_1","normal","base_block","rev",1,"fractal_first",1,2,2,501442,"order_144.csv"
145,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",0,1,1,501451,"order_145.csv"
146,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",0,1,1,501461,"order_146.csv"
147,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",1,1,1,501471,"order_147.csv"
148,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",1,1,1,501481,"order_148.csv"
149,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",0,2,1,501492,"order_149.csv"
150,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",0,2,1,501502,"order_150.csv"
151,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",1,2,1,501512,"order_151.csv"
152,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",1,2,1,501522,"order_152.csv"
153,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",0,1,2,501531,"order_153.csv"
154,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",0,1,2,501541,"order_154.csv"
155,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",1,1,2,501551,"order_155.csv"
156,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",1,1,2,501561,"order_156.csv"
157,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",0,2,2,501572,"order_157.csv"
158,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",0,2,2,501582,"order_158.csv"
159,10,5,"set_1","inverse","base_block","rev",1,"fribble_first",1,2,2,501592,"order_159.csv"
160,10,5,"set_1","inverse","base_block","rev",1,"fractal_first",1,2,2,501602,"order_160.csv"
161,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,1,1,601611,"order_161.csv"
162,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,1,1,601621,"order_162.csv"
163,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,1,1,601631,"order_163.csv"
164,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,1,1,601641,"order_164.csv"
165,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,2,1,601652,"order_165.csv"
166,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,2,1,601662,"order_166.csv"
167,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,2,1,601672,"order_167.csv"
168,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,2,1,601682,"order_168.csv"
169,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,1,2,601691,"order_169.csv"
170,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,1,2,601701,"order_170.csv"
171,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,1,2,601711,"order_171.csv"
172,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,1,2,601721,"order_172.csv"
173,11,6,"set_2","normal","base_block","rev",1,"fribble_first",0,2,2,601732,"order_173.csv"
174,11,6,"set_2","normal","base_block","rev",1,"fractal_first",0,2,2,601742,"order_174.csv"
175,11,6,"set_2","normal","base_block","rev",1,"fribble_first",1,2,2,601752,"order_175.csv"
176,11,6,"set_2","normal","base_block","rev",1,"fractal_first",1,2,2,601762,"order_176.csv"
177,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",0,1,1,601771,"order_177.csv"
178,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",0,1,1,601781,"order_178.csv"
179,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",1,1,1,601791,"order_179.csv"
180,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",1,1,1,601801,"order_180.csv"
181,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",0,2,1,601812,"order_181.csv"
182,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",0,2,1,601822,"order_182.csv"
183,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",1,2,1,601832,"order_183.csv"
184,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",1,2,1,601842,"order_184.csv"
185,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",0,1,2,601851,"order_185.csv"
186,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",0,1,2,601861,"order_186.csv"
187,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",1,1,2,601871,"order_187.csv"
188,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",1,1,2,601881,"order_188.csv"
189,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",0,2,2,601892,"order_189.csv"
190,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",0,2,2,601902,"order_190.csv"
191,12,6,"set_2","inverse","base_block","rev",1,"fribble_first",1,2,2,601912,"order_191.csv"
192,12,6,"set_2","inverse","base_block","rev",1,"fractal_first",1,2,2,601922,"order_192.csv"
193,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,1,1,701931,"order_193.csv"
194,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,1,1,701941,"order_194.csv"
195,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,1,1,701951,"order_195.csv"
196,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,1,1,701961,"order_196.csv"
197,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,2,1,701972,"order_197.csv"
198,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,2,1,701982,"order_198.csv"
199,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,2,1,701992,"order_199.csv"
200,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,2,1,702002,"order_200.csv"
201,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,1,2,702011,"order_201.csv"
202,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,1,2,702021,"order_202.csv"
203,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,1,2,702031,"order_203.csv"
204,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,1,2,702041,"order_204.csv"
205,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",0,2,2,702052,"order_205.csv"
206,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",0,2,2,702062,"order_206.csv"
207,13,7,"set_1","normal","base_rev","rev",1,"fribble_first",1,2,2,702072,"order_207.csv"
208,13,7,"set_1","normal","base_rev","rev",1,"fractal_first",1,2,2,702082,"order_208.csv"
209,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",0,1,1,702091,"order_209.csv"
210,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",0,1,1,702101,"order_210.csv"
211,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",1,1,1,702111,"order_211.csv"
212,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",1,1,1,702121,"order_212.csv"
213,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",0,2,1,702132,"order_213.csv"
214,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",0,2,1,702142,"order_214.csv"
215,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",1,2,1,702152,"order_215.csv"
216,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",1,2,1,702162,"order_216.csv"
217,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",0,1,2,702171,"order_217.csv"
218,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",0,1,2,702181,"order_218.csv"
219,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",1,1,2,702191,"order_219.csv"
220,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",1,1,2,702201,"order_220.csv"
221,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",0,2,2,702212,"order_221.csv"
222,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",0,2,2,702222,"order_222.csv"
223,14,7,"set_1","inverse","base_rev","rev",1,"fribble_first",1,2,2,702232,"order_223.csv"
224,14,7,"set_1","inverse","base_rev","rev",1,"fractal_first",1,2,2,702242,"order_224.csv"
225,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",0,1,1,802251,"order_225.csv"
226,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",0,1,1,802261,"order_226.csv"
227,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",1,1,1,802271,"order_227.csv"
228,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",1,1,1,802281,"order_228.csv"
229,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",0,2,1,802292,"order_229.csv"
230,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",0,2,1,802302,"order_230.csv"
231,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",1,2,1,802312,"order_231.csv"
232,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",1,2,1,802322,"order_232.csv"
233,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",0,1,2,802331,"order_233.csv"
234,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",0,1,2,802341,"order_234.csv"
235,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",1,1,2,802351,"order_235.csv"
236,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",1,1,2,802361,"order_236.csv"
237,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",0,2,2,802372,"order_237.csv"
238,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",0,2,2,802382,"order_238.csv"
239,15,8,"set_2","normal","base_rev","rev",1,"fribble_first",1,2,2,802392,"order_239.csv"
240,15,8,"set_2","normal","base_rev","rev",1,"fractal_first",1,2,2,802402,"order_240.csv"
241,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",0,1,1,802411,"order_241.csv"
242,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",0,1,1,802421,"order_242.csv"
243,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",1,1,1,802431,"order_243.csv"
244,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",1,1,1,802441,"order_244.csv"
245,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",0,2,1,802452,"order_245.csv"
246,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",0,2,1,802462,"order_246.csv"
247,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",1,2,1,802472,"order_247.csv"
248,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",1,2,1,802482,"order_248.csv"
249,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",0,1,2,802491,"order_249.csv"
250,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",0,1,2,802501,"order_250.csv"
251,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",1,1,2,802511,"order_251.csv"
252,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",1,1,2,802521,"order_252.csv"
253,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",0,2,2,802532,"order_253.csv"
254,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",0,2,2,802542,"order_254.csv"
255,16,8,"set_2","inverse","base_rev","rev",1,"fribble_first",1,2,2,802552,"order_255.csv"
256,16,8,"set_2","inverse","base_rev","rev",1,"fractal_first",1,2,2,802562,"order_256.csv"
257,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,1,1,902571,"order_257.csv"
258,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,1,1,902581,"order_258.csv"
259,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,1,1,902591,"order_259.csv"
260,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,1,1,902601,"order_260.csv"
261,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,2,1,902612,"order_261.csv"
262,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,2,1,902622,"order_262.csv"
263,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,2,1,902632,"order_263.csv"
264,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,2,1,902642,"order_264.csv"
265,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,1,2,902651,"order_265.csv"
266,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,1,2,902661,"order_266.csv"
267,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,1,2,902671,"order_267.csv"
268,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,1,2,902681,"order_268.csv"
269,17,9,"set_1","normal","base_block","base",2,"fribble_first",0,2,2,902692,"order_269.csv"
270,17,9,"set_1","normal","base_block","base",2,"fractal_first",0,2,2,902702,"order_270.csv"
271,17,9,"set_1","normal","base_block","base",2,"fribble_first",1,2,2,902712,"order_271.csv"
272,17,9,"set_1","normal","base_block","base",2,"fractal_first",1,2,2,902722,"order_272.csv"
273,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,1,1,902731,"order_273.csv"
274,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,1,1,902741,"order_274.csv"
275,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,1,1,902751,"order_275.csv"
276,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,1,1,902761,"order_276.csv"
277,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,2,1,902772,"order_277.csv"
278,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,2,1,902782,"order_278.csv"
279,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,2,1,902792,"order_279.csv"
280,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,2,1,902802,"order_280.csv"
281,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,1,2,902811,"order_281.csv"
282,18,9,"set_1","inverse","base_block","base",2,"fractal_first",0,1,2,902821,"order_282.csv"
283,18,9,"set_1","inverse","base_block","base",2,"fribble_first",1,1,2,902831,"order_283.csv"
284,18,9,"set_1","inverse","base_block","base",2,"fractal_first",1,1,2,902841,"order_284.csv"
285,18,9,"set_1","inverse","base_block","base",2,"fribble_first",0,2,2,902852,"order_285.csv"
